category_id,category_name,product_id,product_name,list_price
1,Children Bicycles,274,Trek Precaliber 20 Boy's - 2018,229.99
1,Children Bicycles,275,Trek Precaliber 20 Girl's - 2018,229.99
1,Children Bicycles,276,Trek Precaliber 24 (7-Speed) - Boys - 2018,319.99
1,Children Bicycles,277,Trek Precaliber 24 21-speed Boy's - 2018,369.99
1,Children Bicycles,278,Trek Precaliber 24 21-speed Girl's - 2018,369.99
1,Children Bicycles,279,Trek Precaliber 24 7-speed Girl's - 2018,319.99
1,Children Bicycles,280,Trek Superfly 24 - 2017/2018,489.99
1,Children Bicycles,281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,319.99
1,Children Bicycles,282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,279.99
1,Children Bicycles,283,Electra Heartchya 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,284,Electra Savannah 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,285,Electra Soft Serve 1 (16-inch) - Girl's - 2018,279.99
1,Children Bicycles,286,"Electra Starship 1 16"" - 2018",279.99
1,Children Bicycles,287,Electra Straight 8 1 (16-inch) - Boy's - 2018,279.99
1,Children Bicycles,288,Electra Straight 8 1 (20-inch) - Boy's - 2018,389.99
1,Children Bicycles,289,"Electra Superbolt 1 20"" - 2018",319.99
1,Children Bicycles,290,"Electra Superbolt 3i 20"" - 2018",369.99
1,Children Bicycles,291,Electra Sweet Ride 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,369.99
1,Children Bicycles,293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,319.99
1,Children Bicycles,294,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,369.99
1,Children Bicycles,295,"Electra Treasure 1 20"" - 2018",319.99
1,Children Bicycles,296,"Electra Treasure 3i 20"" - 2018",369.99
1,Children Bicycles,297,"Electra Under-The-Sea 1 16"" - 2018",279.99
1,Children Bicycles,298,Electra Water Lily 1 (16-inch) - Girl's - 2018,279.99
1,Children Bicycles,21,Electra Cruiser 1 (24-Inch) - 2016,269.99
1,Children Bicycles,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99
1,Children Bicycles,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99
1,Children Bicycles,83,Trek Boy's Kickster - 2015/2017,149.99
1,Children Bicycles,84,Sun Bicycles Lil Kitt'n - 2017,109.99
1,Children Bicycles,85,Haro Downtown 16 - 2017,329.99
1,Children Bicycles,86,Trek Girl's Kickster - 2017,149.99
1,Children Bicycles,87,Trek Precaliber 12 Boys - 2017,189.99
1,Children Bicycles,88,Trek Precaliber 12 Girls - 2017,189.99
1,Children Bicycles,89,Trek Precaliber 16 Boys - 2017,209.99
1,Children Bicycles,90,Trek Precaliber 16 Girls - 2017,209.99
1,Children Bicycles,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,349.99
1,Children Bicycles,92,Haro Shredder 20 - 2017,209.99
1,Children Bicycles,93,Haro Shredder 20 Girls - 2017,209.99
1,Children Bicycles,94,Haro Shredder Pro 20 - 2017,249.99
1,Children Bicycles,95,"Electra Girl's Hawaii 1 16"" - 2017",299.99
1,Children Bicycles,96,Electra Moto 3i (20-inch) - Boy's - 2017,349.99
1,Children Bicycles,97,Electra Savannah 3i (20-inch) - Girl's - 2017,349.99
1,Children Bicycles,98,Electra Straight 8 3i (20-inch) - Boy's - 2017,489.99
1,Children Bicycles,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99
1,Children Bicycles,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,489.99
1,Children Bicycles,101,Electra Townie 7D (20-inch) - Boys' - 2017,339.99
1,Children Bicycles,262,Trek MT 201 - 2018,249.99
1,Children Bicycles,263,Strider Classic 12 Balance Bike - 2018,89.99
1,Children Bicycles,264,Strider Sport 16 - 2018,249.99
1,Children Bicycles,265,Strider Strider 20 Sport - 2018,289.99
1,Children Bicycles,266,Trek Superfly 20 - 2018,399.99
1,Children Bicycles,267,Trek Precaliber 12 Girl's - 2018,199.99
1,Children Bicycles,268,Trek Kickster - 2018,159.99
1,Children Bicycles,269,Trek Precaliber 12 Boy's - 2018,199.99
1,Children Bicycles,270,Trek Precaliber 16 Boy's - 2018,209.99
1,Children Bicycles,271,Trek Precaliber 16 Girl's - 2018,209.99
1,Children Bicycles,272,Trek Precaliber 20 6-speed Boy's - 2018,289.99
1,Children Bicycles,273,Trek Precaliber 20 6-speed Girl's - 2018,289.99
1,Children Bicycles,274,Trek Precaliber 20 Boy's - 2018,229.99
1,Children Bicycles,275,Trek Precaliber 20 Girl's - 2018,229.99
1,Children Bicycles,276,Trek Precaliber 24 (7-Speed) - Boys - 2018,319.99
1,Children Bicycles,277,Trek Precaliber 24 21-speed Boy's - 2018,369.99
1,Children Bicycles,278,Trek Precaliber 24 21-speed Girl's - 2018,369.99
1,Children Bicycles,279,Trek Precaliber 24 7-speed Girl's - 2018,319.99
1,Children Bicycles,280,Trek Superfly 24 - 2017/2018,489.99
1,Children Bicycles,281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,319.99
1,Children Bicycles,282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,279.99
1,Children Bicycles,283,Electra Heartchya 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,284,Electra Savannah 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,285,Electra Soft Serve 1 (16-inch) - Girl's - 2018,279.99
1,Children Bicycles,286,"Electra Starship 1 16"" - 2018",279.99
1,Children Bicycles,287,Electra Straight 8 1 (16-inch) - Boy's - 2018,279.99
1,Children Bicycles,288,Electra Straight 8 1 (20-inch) - Boy's - 2018,389.99
1,Children Bicycles,289,"Electra Superbolt 1 20"" - 2018",319.99
1,Children Bicycles,290,"Electra Superbolt 3i 20"" - 2018",369.99
1,Children Bicycles,291,Electra Sweet Ride 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,369.99
1,Children Bicycles,293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,319.99
1,Children Bicycles,294,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,369.99
1,Children Bicycles,295,"Electra Treasure 1 20"" - 2018",319.99
1,Children Bicycles,296,"Electra Treasure 3i 20"" - 2018",369.99
1,Children Bicycles,297,"Electra Under-The-Sea 1 16"" - 2018",279.99
1,Children Bicycles,298,Electra Water Lily 1 (16-inch) - Girl's - 2018,279.99
1,Children Bicycles,21,Electra Cruiser 1 (24-Inch) - 2016,269.99
1,Children Bicycles,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99
1,Children Bicycles,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99
1,Children Bicycles,83,Trek Boy's Kickster - 2015/2017,149.99
1,Children Bicycles,84,Sun Bicycles Lil Kitt'n - 2017,109.99
1,Children Bicycles,85,Haro Downtown 16 - 2017,329.99
1,Children Bicycles,86,Trek Girl's Kickster - 2017,149.99
1,Children Bicycles,87,Trek Precaliber 12 Boys - 2017,189.99
1,Children Bicycles,88,Trek Precaliber 12 Girls - 2017,189.99
1,Children Bicycles,89,Trek Precaliber 16 Boys - 2017,209.99
1,Children Bicycles,90,Trek Precaliber 16 Girls - 2017,209.99
1,Children Bicycles,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,349.99
1,Children Bicycles,92,Haro Shredder 20 - 2017,209.99
1,Children Bicycles,93,Haro Shredder 20 Girls - 2017,209.99
1,Children Bicycles,94,Haro Shredder Pro 20 - 2017,249.99
1,Children Bicycles,95,"Electra Girl's Hawaii 1 16"" - 2017",299.99
1,Children Bicycles,96,Electra Moto 3i (20-inch) - Boy's - 2017,349.99
1,Children Bicycles,97,Electra Savannah 3i (20-inch) - Girl's - 2017,349.99
1,Children Bicycles,98,Electra Straight 8 3i (20-inch) - Boy's - 2017,489.99
1,Children Bicycles,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99
1,Children Bicycles,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,489.99
1,Children Bicycles,101,Electra Townie 7D (20-inch) - Boys' - 2017,339.99
1,Children Bicycles,262,Trek MT 201 - 2018,249.99
1,Children Bicycles,263,Strider Classic 12 Balance Bike - 2018,89.99
1,Children Bicycles,264,Strider Sport 16 - 2018,249.99
1,Children Bicycles,265,Strider Strider 20 Sport - 2018,289.99
1,Children Bicycles,266,Trek Superfly 20 - 2018,399.99
1,Children Bicycles,267,Trek Precaliber 12 Girl's - 2018,199.99
1,Children Bicycles,268,Trek Kickster - 2018,159.99
1,Children Bicycles,269,Trek Precaliber 12 Boy's - 2018,199.99
1,Children Bicycles,270,Trek Precaliber 16 Boy's - 2018,209.99
1,Children Bicycles,271,Trek Precaliber 16 Girl's - 2018,209.99
1,Children Bicycles,272,Trek Precaliber 20 6-speed Boy's - 2018,289.99
1,Children Bicycles,273,Trek Precaliber 20 6-speed Girl's - 2018,289.99
1,Children Bicycles,274,Trek Precaliber 20 Boy's - 2018,229.99
1,Children Bicycles,275,Trek Precaliber 20 Girl's - 2018,229.99
1,Children Bicycles,276,Trek Precaliber 24 (7-Speed) - Boys - 2018,319.99
1,Children Bicycles,277,Trek Precaliber 24 21-speed Boy's - 2018,369.99
1,Children Bicycles,278,Trek Precaliber 24 21-speed Girl's - 2018,369.99
1,Children Bicycles,279,Trek Precaliber 24 7-speed Girl's - 2018,319.99
1,Children Bicycles,280,Trek Superfly 24 - 2017/2018,489.99
1,Children Bicycles,281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,319.99
1,Children Bicycles,282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,279.99
1,Children Bicycles,283,Electra Heartchya 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,284,Electra Savannah 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,285,Electra Soft Serve 1 (16-inch) - Girl's - 2018,279.99
1,Children Bicycles,286,"Electra Starship 1 16"" - 2018",279.99
1,Children Bicycles,287,Electra Straight 8 1 (16-inch) - Boy's - 2018,279.99
1,Children Bicycles,288,Electra Straight 8 1 (20-inch) - Boy's - 2018,389.99
1,Children Bicycles,289,"Electra Superbolt 1 20"" - 2018",319.99
1,Children Bicycles,290,"Electra Superbolt 3i 20"" - 2018",369.99
1,Children Bicycles,291,Electra Sweet Ride 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,369.99
1,Children Bicycles,293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,319.99
1,Children Bicycles,294,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,369.99
1,Children Bicycles,295,"Electra Treasure 1 20"" - 2018",319.99
1,Children Bicycles,296,"Electra Treasure 3i 20"" - 2018",369.99
1,Children Bicycles,297,"Electra Under-The-Sea 1 16"" - 2018",279.99
1,Children Bicycles,298,Electra Water Lily 1 (16-inch) - Girl's - 2018,279.99
1,Children Bicycles,21,Electra Cruiser 1 (24-Inch) - 2016,269.99
1,Children Bicycles,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99
1,Children Bicycles,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99
1,Children Bicycles,83,Trek Boy's Kickster - 2015/2017,149.99
1,Children Bicycles,84,Sun Bicycles Lil Kitt'n - 2017,109.99
1,Children Bicycles,85,Haro Downtown 16 - 2017,329.99
1,Children Bicycles,86,Trek Girl's Kickster - 2017,149.99
1,Children Bicycles,87,Trek Precaliber 12 Boys - 2017,189.99
1,Children Bicycles,88,Trek Precaliber 12 Girls - 2017,189.99
1,Children Bicycles,89,Trek Precaliber 16 Boys - 2017,209.99
1,Children Bicycles,90,Trek Precaliber 16 Girls - 2017,209.99
1,Children Bicycles,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,349.99
1,Children Bicycles,92,Haro Shredder 20 - 2017,209.99
1,Children Bicycles,93,Haro Shredder 20 Girls - 2017,209.99
1,Children Bicycles,94,Haro Shredder Pro 20 - 2017,249.99
1,Children Bicycles,95,"Electra Girl's Hawaii 1 16"" - 2017",299.99
1,Children Bicycles,96,Electra Moto 3i (20-inch) - Boy's - 2017,349.99
1,Children Bicycles,97,Electra Savannah 3i (20-inch) - Girl's - 2017,349.99
1,Children Bicycles,98,Electra Straight 8 3i (20-inch) - Boy's - 2017,489.99
1,Children Bicycles,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99
1,Children Bicycles,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,489.99
1,Children Bicycles,101,Electra Townie 7D (20-inch) - Boys' - 2017,339.99
1,Children Bicycles,262,Trek MT 201 - 2018,249.99
1,Children Bicycles,263,Strider Classic 12 Balance Bike - 2018,89.99
1,Children Bicycles,264,Strider Sport 16 - 2018,249.99
1,Children Bicycles,265,Strider Strider 20 Sport - 2018,289.99
1,Children Bicycles,266,Trek Superfly 20 - 2018,399.99
1,Children Bicycles,267,Trek Precaliber 12 Girl's - 2018,199.99
1,Children Bicycles,268,Trek Kickster - 2018,159.99
1,Children Bicycles,269,Trek Precaliber 12 Boy's - 2018,199.99
1,Children Bicycles,270,Trek Precaliber 16 Boy's - 2018,209.99
1,Children Bicycles,271,Trek Precaliber 16 Girl's - 2018,209.99
1,Children Bicycles,272,Trek Precaliber 20 6-speed Boy's - 2018,289.99
1,Children Bicycles,273,Trek Precaliber 20 6-speed Girl's - 2018,289.99
1,Children Bicycles,274,Trek Precaliber 20 Boy's - 2018,229.99
1,Children Bicycles,275,Trek Precaliber 20 Girl's - 2018,229.99
1,Children Bicycles,276,Trek Precaliber 24 (7-Speed) - Boys - 2018,319.99
1,Children Bicycles,277,Trek Precaliber 24 21-speed Boy's - 2018,369.99
1,Children Bicycles,278,Trek Precaliber 24 21-speed Girl's - 2018,369.99
1,Children Bicycles,279,Trek Precaliber 24 7-speed Girl's - 2018,319.99
1,Children Bicycles,280,Trek Superfly 24 - 2017/2018,489.99
1,Children Bicycles,281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,319.99
1,Children Bicycles,282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,279.99
1,Children Bicycles,283,Electra Heartchya 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,284,Electra Savannah 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,285,Electra Soft Serve 1 (16-inch) - Girl's - 2018,279.99
1,Children Bicycles,286,"Electra Starship 1 16"" - 2018",279.99
1,Children Bicycles,287,Electra Straight 8 1 (16-inch) - Boy's - 2018,279.99
1,Children Bicycles,288,Electra Straight 8 1 (20-inch) - Boy's - 2018,389.99
1,Children Bicycles,289,"Electra Superbolt 1 20"" - 2018",319.99
1,Children Bicycles,290,"Electra Superbolt 3i 20"" - 2018",369.99
1,Children Bicycles,291,Electra Sweet Ride 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,369.99
1,Children Bicycles,293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,319.99
1,Children Bicycles,294,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,369.99
1,Children Bicycles,295,"Electra Treasure 1 20"" - 2018",319.99
1,Children Bicycles,296,"Electra Treasure 3i 20"" - 2018",369.99
1,Children Bicycles,297,"Electra Under-The-Sea 1 16"" - 2018",279.99
1,Children Bicycles,298,Electra Water Lily 1 (16-inch) - Girl's - 2018,279.99
1,Children Bicycles,21,Electra Cruiser 1 (24-Inch) - 2016,269.99
1,Children Bicycles,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99
1,Children Bicycles,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99
1,Children Bicycles,83,Trek Boy's Kickster - 2015/2017,149.99
1,Children Bicycles,84,Sun Bicycles Lil Kitt'n - 2017,109.99
1,Children Bicycles,85,Haro Downtown 16 - 2017,329.99
1,Children Bicycles,86,Trek Girl's Kickster - 2017,149.99
1,Children Bicycles,87,Trek Precaliber 12 Boys - 2017,189.99
1,Children Bicycles,88,Trek Precaliber 12 Girls - 2017,189.99
1,Children Bicycles,89,Trek Precaliber 16 Boys - 2017,209.99
1,Children Bicycles,90,Trek Precaliber 16 Girls - 2017,209.99
1,Children Bicycles,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,349.99
1,Children Bicycles,92,Haro Shredder 20 - 2017,209.99
1,Children Bicycles,93,Haro Shredder 20 Girls - 2017,209.99
1,Children Bicycles,94,Haro Shredder Pro 20 - 2017,249.99
1,Children Bicycles,95,"Electra Girl's Hawaii 1 16"" - 2017",299.99
1,Children Bicycles,96,Electra Moto 3i (20-inch) - Boy's - 2017,349.99
1,Children Bicycles,97,Electra Savannah 3i (20-inch) - Girl's - 2017,349.99
1,Children Bicycles,98,Electra Straight 8 3i (20-inch) - Boy's - 2017,489.99
1,Children Bicycles,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99
1,Children Bicycles,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,489.99
1,Children Bicycles,101,Electra Townie 7D (20-inch) - Boys' - 2017,339.99
1,Children Bicycles,262,Trek MT 201 - 2018,249.99
1,Children Bicycles,263,Strider Classic 12 Balance Bike - 2018,89.99
1,Children Bicycles,264,Strider Sport 16 - 2018,249.99
1,Children Bicycles,265,Strider Strider 20 Sport - 2018,289.99
1,Children Bicycles,266,Trek Superfly 20 - 2018,399.99
1,Children Bicycles,267,Trek Precaliber 12 Girl's - 2018,199.99
1,Children Bicycles,268,Trek Kickster - 2018,159.99
1,Children Bicycles,269,Trek Precaliber 12 Boy's - 2018,199.99
1,Children Bicycles,270,Trek Precaliber 16 Boy's - 2018,209.99
1,Children Bicycles,271,Trek Precaliber 16 Girl's - 2018,209.99
1,Children Bicycles,272,Trek Precaliber 20 6-speed Boy's - 2018,289.99
1,Children Bicycles,273,Trek Precaliber 20 6-speed Girl's - 2018,289.99
1,Children Bicycles,274,Trek Precaliber 20 Boy's - 2018,229.99
1,Children Bicycles,275,Trek Precaliber 20 Girl's - 2018,229.99
1,Children Bicycles,276,Trek Precaliber 24 (7-Speed) - Boys - 2018,319.99
1,Children Bicycles,277,Trek Precaliber 24 21-speed Boy's - 2018,369.99
1,Children Bicycles,278,Trek Precaliber 24 21-speed Girl's - 2018,369.99
1,Children Bicycles,279,Trek Precaliber 24 7-speed Girl's - 2018,319.99
1,Children Bicycles,280,Trek Superfly 24 - 2017/2018,489.99
1,Children Bicycles,281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,319.99
1,Children Bicycles,282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,279.99
1,Children Bicycles,283,Electra Heartchya 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,284,Electra Savannah 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,285,Electra Soft Serve 1 (16-inch) - Girl's - 2018,279.99
1,Children Bicycles,286,"Electra Starship 1 16"" - 2018",279.99
1,Children Bicycles,287,Electra Straight 8 1 (16-inch) - Boy's - 2018,279.99
1,Children Bicycles,288,Electra Straight 8 1 (20-inch) - Boy's - 2018,389.99
1,Children Bicycles,289,"Electra Superbolt 1 20"" - 2018",319.99
1,Children Bicycles,290,"Electra Superbolt 3i 20"" - 2018",369.99
1,Children Bicycles,291,Electra Sweet Ride 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,369.99
1,Children Bicycles,293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,319.99
1,Children Bicycles,294,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,369.99
1,Children Bicycles,295,"Electra Treasure 1 20"" - 2018",319.99
1,Children Bicycles,296,"Electra Treasure 3i 20"" - 2018",369.99
1,Children Bicycles,297,"Electra Under-The-Sea 1 16"" - 2018",279.99
1,Children Bicycles,298,Electra Water Lily 1 (16-inch) - Girl's - 2018,279.99
1,Children Bicycles,21,Electra Cruiser 1 (24-Inch) - 2016,269.99
1,Children Bicycles,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99
1,Children Bicycles,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99
1,Children Bicycles,83,Trek Boy's Kickster - 2015/2017,149.99
1,Children Bicycles,84,Sun Bicycles Lil Kitt'n - 2017,109.99
1,Children Bicycles,85,Haro Downtown 16 - 2017,329.99
1,Children Bicycles,86,Trek Girl's Kickster - 2017,149.99
1,Children Bicycles,87,Trek Precaliber 12 Boys - 2017,189.99
1,Children Bicycles,88,Trek Precaliber 12 Girls - 2017,189.99
1,Children Bicycles,89,Trek Precaliber 16 Boys - 2017,209.99
1,Children Bicycles,90,Trek Precaliber 16 Girls - 2017,209.99
1,Children Bicycles,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,349.99
1,Children Bicycles,92,Haro Shredder 20 - 2017,209.99
1,Children Bicycles,93,Haro Shredder 20 Girls - 2017,209.99
1,Children Bicycles,94,Haro Shredder Pro 20 - 2017,249.99
1,Children Bicycles,95,"Electra Girl's Hawaii 1 16"" - 2017",299.99
1,Children Bicycles,96,Electra Moto 3i (20-inch) - Boy's - 2017,349.99
1,Children Bicycles,97,Electra Savannah 3i (20-inch) - Girl's - 2017,349.99
1,Children Bicycles,98,Electra Straight 8 3i (20-inch) - Boy's - 2017,489.99
1,Children Bicycles,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99
1,Children Bicycles,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,489.99
1,Children Bicycles,101,Electra Townie 7D (20-inch) - Boys' - 2017,339.99
1,Children Bicycles,262,Trek MT 201 - 2018,249.99
1,Children Bicycles,263,Strider Classic 12 Balance Bike - 2018,89.99
1,Children Bicycles,264,Strider Sport 16 - 2018,249.99
1,Children Bicycles,265,Strider Strider 20 Sport - 2018,289.99
1,Children Bicycles,266,Trek Superfly 20 - 2018,399.99
1,Children Bicycles,267,Trek Precaliber 12 Girl's - 2018,199.99
1,Children Bicycles,268,Trek Kickster - 2018,159.99
1,Children Bicycles,269,Trek Precaliber 12 Boy's - 2018,199.99
1,Children Bicycles,270,Trek Precaliber 16 Boy's - 2018,209.99
1,Children Bicycles,271,Trek Precaliber 16 Girl's - 2018,209.99
1,Children Bicycles,272,Trek Precaliber 20 6-speed Boy's - 2018,289.99
1,Children Bicycles,273,Trek Precaliber 20 6-speed Girl's - 2018,289.99
1,Children Bicycles,274,Trek Precaliber 20 Boy's - 2018,229.99
1,Children Bicycles,275,Trek Precaliber 20 Girl's - 2018,229.99
1,Children Bicycles,276,Trek Precaliber 24 (7-Speed) - Boys - 2018,319.99
1,Children Bicycles,277,Trek Precaliber 24 21-speed Boy's - 2018,369.99
1,Children Bicycles,278,Trek Precaliber 24 21-speed Girl's - 2018,369.99
1,Children Bicycles,279,Trek Precaliber 24 7-speed Girl's - 2018,319.99
1,Children Bicycles,280,Trek Superfly 24 - 2017/2018,489.99
1,Children Bicycles,281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,319.99
1,Children Bicycles,282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,279.99
1,Children Bicycles,283,Electra Heartchya 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,284,Electra Savannah 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,285,Electra Soft Serve 1 (16-inch) - Girl's - 2018,279.99
1,Children Bicycles,286,"Electra Starship 1 16"" - 2018",279.99
1,Children Bicycles,287,Electra Straight 8 1 (16-inch) - Boy's - 2018,279.99
1,Children Bicycles,288,Electra Straight 8 1 (20-inch) - Boy's - 2018,389.99
1,Children Bicycles,289,"Electra Superbolt 1 20"" - 2018",319.99
1,Children Bicycles,290,"Electra Superbolt 3i 20"" - 2018",369.99
1,Children Bicycles,291,Electra Sweet Ride 1 (20-inch) - Girl's - 2018,319.99
1,Children Bicycles,292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,369.99
1,Children Bicycles,293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,319.99
1,Children Bicycles,294,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,369.99
1,Children Bicycles,295,"Electra Treasure 1 20"" - 2018",319.99
1,Children Bicycles,296,"Electra Treasure 3i 20"" - 2018",369.99
1,Children Bicycles,297,"Electra Under-The-Sea 1 16"" - 2018",279.99
1,Children Bicycles,298,Electra Water Lily 1 (16-inch) - Girl's - 2018,279.99
2,Comfort Bicycles,24,Electra Townie Original 21D - 2016,549.99
2,Comfort Bicycles,25,Electra Townie Original 7D - 2015/2016,499.99
2,Comfort Bicycles,26,Electra Townie Original 7D EQ - 2016,599.99
2,Comfort Bicycles,102,Electra Townie Original 7D - 2017,489.99
2,Comfort Bicycles,103,Sun Bicycles Streamway 3 - 2017,551.99
2,Comfort Bicycles,104,Sun Bicycles Streamway - 2017,481.99
2,Comfort Bicycles,105,Sun Bicycles Streamway 7 - 2017,533.99
2,Comfort Bicycles,106,Sun Bicycles Cruz 3 - 2017,449.99
